dataset_file,generated_id,generated_santali,generated_english,generated_bangla,best_gt_source,best_gt_id,best_gt_santali,best_gt_english,best_gt_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,content_word_overlap,content_jaccard,exact_santali_match,exact_english_match,exact_bangla_match,strict_reviewable,weak_auto_match
generated_santali_large.jsonl,LLM-000079,tulsi dare biṛi i-t̪ɛ hako-ko bɘɽ kutru,nan,,output_layoutA (1).csv,8,gaɖa-ɾɛn hako d̪ɔ-ko sibila,Fishes of the river are very tasty.,,0.1361,0.0000,0.0000,0.0000,0.2722,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000081,kạti,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000082,ghạnta -kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,nan,,output_layoutA (1).csv,32,cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ-jaʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,Hearing the birds' chirping makes you feel better.,,0.2635,0.0000,0.0000,0.0000,0.5270,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000083,bin,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000084,niti,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000085,ini ɔprɔt ɔcɔ-yen tɑyɔm ɟi ak̕,nan,,Santali_dataset_parsed.csv,187,d̪aʔ d̪ɔ ɟi.jon kana.,Another name for water is life.,পানির আরেক নাম জীবন।,0.0845,0.0000,0.0000,0.0000,0.1690,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000086,baklak̕,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000087,labo̱j,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000088,khopar,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000089,besao,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000090,dhuṛi a aŋ caba-ʔ-kan-a ceʔ-iɲ ceka-ja lɘ . ja-ɲ-mɛ ɛ,nan,,output_layoutA (1).csv,81,iɲ-d̪o parha kan-a,I Study.,,0.1793,0.0000,0.0000,0.0000,0.3586,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000092,dalae,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000093,ṭusạ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000094,beret̕ calpeń,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000095,un kʰɔn d͡ʒi hejer,nan,,output_layoutA (1).csv,6,un kʰɔn d͡ʒisu d̪ɔ pɔpɔrtʃɑr ɑr memene ehɔpʔkedɑ,From that time Jesus began to preach and say repent.,,0.1768,0.0000,0.0000,0.0000,0.3536,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000096,birud ɛʲcʔ calaʔ-me,nan,,output_layoutA (1).csv,3,calaʔ,to go,,0.2500,0.0000,0.0000,0.0000,0.5000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000097,d̪inɘm-hilɘʔ thobla,nan,,output_layoutA (1).csv,31,d̪inɘm-hilɘʔ set̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,Every morning we wake up to the chirping of those birds.,,0.1443,0.0000,0.0000,0.0000,0.2887,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000098,caraṭ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000099,khoc̕ ạṅgikar . jaʔ,nan,,Santali_dataset_parsed.csv,450,mɔ̃ɽɛ̃.jaʔ,The Fifth,পঞ্চম,0.2041,0.0000,0.0000,0.0000,0.4082,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000100,pilhoe,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000101,ripi,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000102,bạckạr,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000103,chõ̠c,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000104,talare ɔkʔ-kɑn tɑhekɑnɑ,nan,,output_layoutA (1).csv,23,ɑr isɔrɑkʔ bʱɑɡe sɔmbɑte pɔrcɑretʔ tɑhekɑnɑ,And proclaiming the good news of God.,,0.1021,0.0000,0.0000,0.0000,0.2041,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000105,i gaṇḍ ã͡o̯ ɛnɛʲcʔ-iɲ calaʔ-kan t̪ahɛ̃-kan-a,nan,,output_layoutA (1).csv,81,iɲ-d̪o parha kan-a,I Study.,,0.2236,0.0000,0.0000,0.0000,0.4472,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000106,ikoc̕ so̱ko̱c̕,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000107,gola,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000108,khoc̕,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000109,iɲ-d̪ɔː ɖaŋgɾa ɘ sahe̱t̕ oḍok,nan,,output_layoutA (1).csv,73,iɲ-d̪ɔː ɖaŋgɾa mɔɟ-iɲ ɘ͡i̯kɘ͡o̯-ko̯͡a,Brother: I like cows.,,0.2500,0.0000,0.0000,0.0000,0.5000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000110,banda po̱n,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000111,ot̕,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000112,hõ̠baṅ…hõ̠baṅ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000113,liḍạk̕,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_large.jsonl,LLM-000114,ḍhaṇḍhanao ḍhaṇḍhanao,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000001,hisạbte,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000002,niti,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000003,batar,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000004,imɔn ɑr imɔn-ren bɔehɑ ɑndreɑ dho̱ṛo̱s,nan,,output_layoutA (1).csv,37,ɑr sen lɑhɑkɑt̪e ɑr bɑr bɔehɑ sɑbd̪ɑeren hɔpɔn d͡ʒɑkɔb ɑr uniren bɔehɑ d͡ʒɔhɑne ɲelket̪kinɑ,Going on from there he saw two other brothers James son of Zebedee and his brother John.,,0.1231,0.0000,0.0000,0.0000,0.2462,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000005,bo̱ṭe̱c̕,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000006,gańja,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000007,dhạrkạu,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000008,cạukidar,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000009,e̱nrehō̱ hubạg . jaʔ,nan,,Santali_dataset_parsed.csv,450,mɔ̃ɽɛ̃.jaʔ,The Fifth,পঞ্চম,0.2041,0.0000,0.0000,0.0000,0.4082,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000010,tako,nan,,output_layoutA (1).csv,24,Ar aleak' dosko ikakatalen ceteleka ale ho aleak' dodoskole ikaakat'tako,And forgive us our debts as we also have forgiven our debtors.,,0.1581,0.0000,0.0000,0.0000,0.3162,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000011,Ar Ji e en par-omok'-kan-re Mathae-ko metae mitt-e hor ma ul uk'thau orak' then durup'-a-kan-e helke-de-a,nan,,output_layoutA (1).csv,34,Ar Jisu onde khone sen paromok'kanre Mathaeko metae tit hor masul uk'thau orak' then durup'akane helkadea,As Jesus went on from there he saw a man named Matthew sitting at the tax collector's booth.,,0.1913,0.0000,0.0000,0.0000,0.3827,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000012,mit̪ʔ-d̪ʰaɔ̯ ɲɛlɛɾa a ɲu kat̪ɛ-t̪ʔ ɘɖi ińren,nan,,output_layoutB (1).csv,4,mit̪ʔ-d̪ʰa͡o̯ ɲɛlɛɾasa ɲu-kat̪ɛ ɘɖi sibil ked-e-a aɾ uni d̪ɔ ɲu-ɲut̪-i̯ ge-i̯ t̪ãhɛ-i̯-na.,After consuming once he was very amused and kept eating.,[S1.4] একবার খাওয়ার পর সে অনেক মজা পেল এবং খেতেই থাকলো।,0.1964,0.0000,0.0000,0.0000,0.3928,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000013,ḍho̱p̕,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000014,budạ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000015,pala,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000016,baɽge bɛɽha͡i̯-t̪ɛ iʈɘpʔ oɖa-o-kat̪ɛ goɖo gạrmi,nan,,output_layoutA (1).csv,26,baɽge bɛɽha͡i̯t̪ɛ siʈɘp̚ʔ oɖa͡o̯kat̪ɛ goɖo sap̚ʔko,You can catch mice by setting traps around the field.,,0.1361,0.0000,0.0000,0.0000,0.2722,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000017,miʔ-hɔɽ kudum,nan,,Santali_dataset_parsed.csv,731,mit̪̚ʔhɔɽ sã͡o̯t̪ɛ aɾ miʔ hɔɽ d̪ɔ alopɛ ɟuɾikinɘ.,Teacher: Do not compare one with another.,শিক্ষক: একজনের সাথে আরেকজনের তুলনা করবে না।,0.2041,0.0000,0.0000,0.0000,0.4082,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000018,bakhra,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000019,Ar aleak' do abo bhe̱d,nan,,Santali_dataset_parsed.csv,1493,abo,We,আমরা,0.2236,0.0000,0.0000,0.0000,0.4472,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000020,ikraṛ nama,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000021,thalhalao ɑ tʃɑlɑɔ-en-ɑ,nan,,output_layoutA (1).csv,19,ɑm d̪ɔ ɑlɔm tʃɑl-ɑ,Won't you go?,,0.1118,0.0000,0.0000,0.0000,0.2236,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000022,o̱t,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000023,mela,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000024,kalak cele,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000025,naenam or-ren hopon-ko numo-gok'-a,nan,,output_layoutA (1).csv,22,menkʰan manwa hopon at͡ʃ'-ɾen sanam d̪ut̪-ko sɔt̪e at͡ʃ'ak' t̪ʰonok-ɾe-ye d̪uɾup'-a,"When the Son of Man comes in his glory, and all the angels with him, then he will sit on his glorious throne.",,0.1369,0.0000,0.0000,0.0000,0.2739,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000026,dho̱ro̱m baha mala,nan,,Santali_dataset_parsed.csv,1892,baha,Flower,ফুল,0.2887,0.0000,0.0000,0.0000,0.5774,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000027,jhĩk,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000028,bhiṇḍ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000029,enhilɔkʔ d͡ʒi u d̪ɔ ɔrɑkʔ kʰɔn ɔd̪ɔk jãhã,nan,,output_layoutA (1).csv,42,enhilɔkʔ d͡ʒisu d̪ɔ ɔrɑkʔ kʰɔn ɔd̪ɔk senkɑt̪e d̪ɔreɑɔ ɑrere eye d̪uruʔpenɑ,That same day Jesus went out of the house and sat by the sea.,,0.2665,0.0000,0.0000,0.0000,0.5330,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000030,kạrṭi,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000031,sutạm uluk ho . jo-ʔ-ma,nan,,output_layoutA (1).csv,69,ɔnage bʰage ho.jo.a,That would be good.,,0.1826,0.0000,0.0000,0.0000,0.3651,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000032,iɲ dɔ dɑkʔ-ten bɑpti bin ɔnɔt ɟiu-te bɑpti -peɑ,nan,,Santali_dataset_parsed.csv,1492,iɲ,Myself/Me,আমি,0.1581,0.0000,0.0000,0.0000,0.3162,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000033,ińic̕ apha-kok'-me,nan,,output_layoutB (1).csv,76,iɲ-lɘgit̪ʔ bint̪i-i̯-me.,Nephew: Pray for me.,[S7.16] ভাতিজা: আমার জন্য আর্শীবাদ/প্রার্থনা করবেন।,0.1118,0.0000,0.0000,0.0000,0.2236,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000034,phạṇḍi boṅga betha i-t̪ɛ hako-ko bɘɽ ạṅgra,nan,,output_layoutA (1).csv,8,gaɖa-ɾɛn hako d̪ɔ-ko sibila,Fishes of the river are very tasty.,,0.1361,0.0000,0.0000,0.0000,0.2722,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000036,bhucạṛ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000037,ghạrnại,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000038,o̱bo̱sta,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000039,co̱ṭ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000040,kạbuliạ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000041,cho̱l ɛɾma iɲ-aʔ-hɔ̃ noŋka-ge ho͡i̯-len-a,nan,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.2121,0.0000,0.0000,0.0000,0.4243,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000042,ghạnta,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000043,baret,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000045,ar,nan,,output_layoutA (1).csv,3,Sabulon ar Naphthali tothare Jesaea nabi hotete rorlenak' purauk',The word spoken through Isaiah the prophet was fulfilled in the region of Zebulun and Naphtali.,,0.1667,0.0000,0.0000,0.0000,0.3333,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000046,un kʰɔn d͡ʒi to̱l,nan,,output_layoutA (1).csv,6,un kʰɔn d͡ʒisu d̪ɔ pɔpɔrtʃɑr ɑr memene ehɔpʔkedɑ,From that time Jesus began to preach and say repent.,,0.1768,0.0000,0.0000,0.0000,0.3536,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000047,uni d̪o o̱ko̱e,nan,,Santali_dataset_parsed.csv,1495,uni,He/She,সে,0.2887,0.0000,0.0000,0.0000,0.5774,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000048,judi,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000049,e̱nhõ̠,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000050,talbhaṅ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000052,ograo,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000053,laeloṭha,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000054,eṭak̕ en lah-a-kate ar bar boeha Sabdae-ren hopon Jakob ar uni-ren boeha Johan-e ñelket'-kina,nan,,output_layoutA (1).csv,37,Ar sen lahakate ar bar boeha Sabdaeren hopon Jakob ar uniren boeha Johane ñelket'kina,Going on from there he saw two other brothers James son of Zebedee and his brother John.,,0.2450,0.0000,0.0000,0.0000,0.4901,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000055,mit̪ʔ-d̪ʰaɔ̯ ɲɛlɛɾa a ɲu kat̪ɛ-t̪ʔ ɘɖi jage,nan,,output_layoutB (1).csv,4,mit̪ʔ-d̪ʰa͡o̯ ɲɛlɛɾasa ɲu-kat̪ɛ ɘɖi sibil ked-e-a aɾ uni d̪ɔ ɲu-ɲut̪-i̯ ge-i̯ t̪ãhɛ-i̯-na.,After consuming once he was very amused and kept eating.,[S1.4] একবার খাওয়ার পর সে অনেক মজা পেল এবং খেতেই থাকলো।,0.1964,0.0000,0.0000,0.0000,0.3928,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000056,ic̕ iʈɘb-o-a noko-d̪ɔ ɘɖi calak,nan,,output_layoutA (1).csv,22,ɘɖi ɟɘst̪i d̪ɔ baŋ lɛhɛɾ-a,Not too thin.,,0.2165,0.0000,0.0000,0.0000,0.4330,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000057,caraṭ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000058,Na be̱go̱r ajar,nan,,output_layoutA (1).csv,99,oko i heʔ i-na,Who came?,,0.1443,0.0000,0.0000,0.0000,0.2887,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000059,rãk,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000060,mạil,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000061,je lathak̕ erma raj-ge do-e maran-a,nan,,output_layoutA (1).csv,61,laŋga-a-e,He will be tired.,,0.1925,0.0000,0.0000,0.0000,0.3849,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000062,iɲ uni . j-aʔ kat̪ʰa-ɾɛ ɛkal-t̪ɛ bɘɲ ku lata,nan,,output_layoutA (1).csv,15,uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a,Doctor: Does he have a fever?,,0.2010,0.0000,0.0000,0.0000,0.4020,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000063,hɔla ba-i̯ dabao,nan,,Santali_dataset_parsed.csv,417,hɔla,Yesterday,গতকাল,0.2500,0.0000,0.0000,0.0000,0.5000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000064,aɖɛ-pa e ɾejaʔ i jaṅruli . j-oʔ-t̪a-bo-n-a,nan,,output_layoutA (1).csv,61,laŋga-a-e,He will be tired.,,0.1667,0.0000,0.0000,0.0000,0.3333,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000065,bạhni,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000066,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ taben tape,nan,,output_layoutB (1).csv,16,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup̚ʔ no̯͡a-i̯ buɟʰhɘ͡o̯-ked-a aɾ suk̚ɾi-e mɛt̪-ad-e-a.,At some point the tiger understood this and told the pig.,[S2.7] একসময় বাঘ এটা বুঝতে পারলো এবং শুকরকে বললো।,0.2402,0.0000,0.0000,0.0000,0.4804,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000067,chãṭ u ɡotɑ Gɑlil d̪i om d̪ɑrɑ d̪ɑrɑ-te-e cetɑko-kɑn,nan,,output_layoutA (1).csv,15,Jisu ɡotɑ Gɑlil d̪isom d̪ɑrɑ d̪ɑrɑte-e cetɑkokɑn,Jesus went around the whole of Galilee teaching.,,0.2132,0.0000,0.0000,0.0000,0.4264,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000068,bo̱do̱lte,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000069,dhatka ɛ ɾaŋga-o-t̪ɛ jatra,nan,,Santali_dataset_parsed.csv,1294,aʲc̚ʔ aʲc̚ʔ t̪ɛ,By Himself/Herself,নিজে নিজে/আপনা-আপনি,0.1443,0.0000,0.0000,0.0000,0.2887,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000070,dhidrik en-ak'-kan hor do mitt-en budan hor tuluc'-e jurik'-a,nan,,output_layoutA (1).csv,86,iɲ bond̪ʰu kan-a-e,This is my friend.,,0.1936,0.0000,0.0000,0.0000,0.3873,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000072,koela,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000073,apnar ikɘɾi . j-ɘ d̪ɔ a . j-aʔ aʔ-ɛː oɟh-eked̪-a,nan,,output_layoutA (1).csv,68,d̪aɾe cɔʈ̚-ɾɛ pɔt̪am-ɛ ɲɛl-ked̪-e-kʰan sikɘɾi.j-ɘ d̪ɔ a.j-aʔ aʔ-ɛː soɟh-eked̪-a,"Seeing the dove on the tree, the hunter aimed his arrow at it.",,0.2609,0.0000,0.0000,0.0000,0.5217,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000074,calcạluạ et̪aʔ alɛ ã͡o-t̪ɛ ba ki . ja-gɔʔ-mɛ,nan,,output_layoutA (1).csv,25,gapa set̪aʔ alɛ sã͡ot̪ɛ baski.ja-gɔʔ-mɛ,Have breakfast with us tomorrow morning.,,0.2236,0.0000,0.0000,0.0000,0.4472,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000075,ro̱ṭe̱,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000076,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ enko,nan,,output_layoutB (1).csv,16,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup̚ʔ no̯͡a-i̯ buɟʰhɘ͡o̯-ked-a aɾ suk̚ɾi-e mɛt̪-ad-e-a.,At some point the tiger understood this and told the pig.,[S2.7] একসময় বাঘ এটা বুঝতে পারলো এবং শুকরকে বললো।,0.2509,0.0000,0.0000,0.0000,0.5017,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000079,mano̯͡a t̪inɘʔ-ko ɟɘ he̱re̱l,nan,,Santali_dataset_parsed.csv,1422,t̪inɘʔ mɔ̃ːɟ,How beautiful!,কী সুন্দর!,0.1581,0.0000,0.0000,0.0000,0.3162,0,0.0000,false,false,false,false,false
generated_santali_5k.jsonl,LLM-000080,hɑe ɑpe ɔ t̪ɔr bɑd̪ɑe-kɔ ɑr pʰɑri i-kɔ pʰɑ iɑrɑ-kɔ d̪ɔ ente ɑpe d̪ɔ nɔrɔk iạte ermɑ rɑd͡ʒ-pe iɲ e et̪-etʔ-kɑn-ɑ,nan,,output_layoutA (1).csv,58,hɑe ɑpe sɔst̪ɔr bɑd̪ɑekɔ ɑr pʰɑrisikɔ pʰɑsiɑrɑkɔ d̪ɔ ente ɑpe d̪ɔ nɔrɔk sɑmɑnre sermɑ rɑd͡ʒpe iɲ eset̪etʔkɑnɑ,Woe to you teachers of the law and Pharisees you hypocrites you shut the door of the kingdom of heaven in people's faces.,,0.1845,0.0000,0.0000,0.0000,0.3689,0,0.0000,false,false,false,false,false
