generated_id,template_id,generated_santali,generated_english,generated_bangla,best_eaf_file,best_eaf_utterance_id,best_eaf_santali,best_eaf_english,best_eaf_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,confidence
SYN-00147,NUM_NOUN_EXIST,cạr girjạ minaʔ,There are/is four church.,চার গির্জা আছে।,matthew_santali_glossed_ipa.eaf,46,ɑr iɲ hɔ ɑm iɲ met̪ɑmkɑnɑ ɑm d̪ɔ pɑt̪rɑs kɑnɑm ɑr nɔɑ tʃɑt̪ɑnire inɑkkɑlisiɑɲ benɑɔɑ ɑr iɲ hɔ ɑm iɲ met̪ɑ-m-kɑn-ɑ ɑm d̪ɔ pɑt̪rɑs kɑn-ɑm ɑr nɔɑ tʃɑt̪ɑn-ire iɲ-ɑkʔ kɑlisi-ɑɲ benɑ-ɔ-ɑ,And I tell you that you are Peter and on this rock I will build my church.,,0.4766,0.4766,0.3162,0.0000,0.0000,medium
SYN-00148,OBJECT_VERB_NEG,iɲ dɔ huh-to bɔ-iɲ gurgur-a,I do not to intercept with calls of beasts & bears.,আমি বন্য প্রাণীর ডাক বাধা দেওয়া না।,santali_new_glossed.eaf,41,abo d̪ɔ cɛt̪ oŋ-ko-bo hɔhɔ-o̯a-ʔ-ko t̪ahɛ̃-na abo d̪ɔ cɛt̪ oŋ-ko-bo hɔhɔ-o̯a-ʔ-ko t̪ahɛ̃-na,Did we call them?,,0.4636,0.4636,0.3536,0.0000,0.0000,medium
SYN-00149,POSS_EXIST,abo-aʔ mit't'e bhabna minaʔ,we have one anxiety.,আমরা একটি উদ্বেগ আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.2012,0.0000,0.0000,0.2236,0.0000,low
SYN-00150,OBJECT_VERB,uni dɔ datka oṛak̕-i barac̕-a,he/she does bubble up with kitchen.,সে রান্নাঘর বুদবুদ ওঠা।,santali_glossed_3.eaf,90,kɘ͡i̯d̪ɘ kɘ͡i̯d̪ɘ,Kitchen Knife,,0.5303,0.5303,0.4082,0.0000,0.0000,medium
SYN-00151,YESNO_ADJ,nɔa dɔ lubur kan-a?,Is this boggy?,এটা কি কাদাযুক্ত?,santali_glossed_1.eaf,81,amd̪ɔ cɛt̪̚ʔ no̯͡a ni̯͡ɘt̪ɛ ɟahanaʔɛm ganɖɔnakad̪a? am d̪ɔ cɛt̪ʔ no̯͡a ni̯͡ɘ-t̪ɛ ɟahanaʔ-e-m ganɖɔn-akad-a? am | d̪ɔ | cɛt̪ʔ | no̯͡a | ni̯͡ɘ-t̪ɛ | ɟahanaʔ-e-m | ganɖɔn-akad-a,Pradeep: Have you thought about it?,[S8.4] প্রদীপ: তুমি কি এটা নিয়ে কিছু ভেবেছ?,0.3464,0.0000,0.0000,0.3849,0.0000,medium
SYN-00152,DEMO_NEG_NOM,nɔa dɔ co̱ṭ dɔ ba-ŋ kan-a,This is not firmament.,এটা আকাশমণ্ডল নয়।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00153,NUM_NOUN_EXIST,sae birbao minaʔ,There are/is hundred cyclone.,একশ ঘূর্ণিঝড় আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.2324,0.0000,0.0000,0.2582,0.0000,low
SYN-00154,SUBJ_VERB_NEG_PRESENT,iɲ dɔ bɔ-iɲ chõ̠c kan-a,I do not smear.,আমি মাখানো না।,santali_with_ipa.eaf,112,he iɲ d̪ad̪a kan-a he iɲ d̪ad̪a kan-a he iɲ d̪ɑd̪ɑ kɑnɑ,"Yes, he is my brother.",,0.2315,0.0000,0.0000,0.0000,0.4629,low
SYN-00155,PLACE_VERB,uni dɔ khola oṛak̕-re biṇḍuc̕ saṭok̕ kan-a,he/she does pout in/at guest chamber.,সে অতিথিশালা-তে ঠোঁট ফোলানো।,santali_pasted_text.eaf,48,ɔɽaʔɾɛ pɛɽako hɛjcʔakana ɔɽaʔ-ɾɛ pɛɽa-ko hɛjcʔ-a-kana,Guests have come to the house.,,0.7722,0.7722,0.3333,0.0000,0.0000,high
SYN-00156,NUM_NOUN_EXIST,ge̱l irạl ikraṛ nama minaʔ,There are/is eighteen indenture.,আঠারো চুক্তিপত্র আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.2324,0.0000,0.0000,0.2582,0.0000,low
SYN-00157,SUBJ_VERB_NEG_PRESENT,iɲ dɔ bɔ-iɲ caco kan-a,I do not toddle.,আমি হামাগুড়ি দেওয়া না।,santali_with_ipa.eaf,112,he iɲ d̪ad̪a kan-a he iɲ d̪ad̪a kan-a he iɲ d̪ɑd̪ɑ kɑnɑ,"Yes, he is my brother.",,0.2315,0.0000,0.0000,0.0000,0.4629,low
SYN-00158,SUBJ_VERB_PRESENT,uni dɔ rạkhi jogao kan-a-e,he/she does to be thrifty.,সে কৃপণতা করা।,santali_with_ipa.eaf,39,uni oɽae ba-e sen-kan-a-e uni oɽae ba-e sen-kan-a-e uni oɽɑe bɑe senkɑnɑe,He didn't go home.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00159,IMPERATIVE,e̱ṭe̱c̕ me,Please try.,চেষ্টা করা।,bangla_sentences_glossed.eaf,22,koʈʰin kɘmikanɾɛhɔ̃ no̯͡ad̪ɔɲ kuɾumuʈu.ja koʈʰin kɘmi-kan-ɾɛ-hɔ̃ no̯͡a-d̪ɔ-iɲ kuɾumuʈu-ja,"Although the task is difficult, I will still try to do it.",,0.4846,0.4846,0.4472,0.0000,0.0000,medium
SYN-00160,SUBJ_VERB_NEG_FUTURE,iɲ dɔ bɔ-iɲ cas-a,I will not cultivate.,আমি চাষ করা করবে না।,santali_with_ipa.eaf,98,huɾule rohoia ale-d̪o huɾule rohoia ale-d̪o huɾule rohoiɑ ɑled̪o,We cultivate rice.,,0.8141,0.8141,0.7071,0.0000,0.0000,high
SYN-00161,DEMO_ADJ,nɔa dɔ chãṭ kan-a,This is urgent.,এটা জরুরি।,santali_pasted_text.eaf,114,ɘɖi usɘɾa ɾaːnɛ ɟɘɾuɽa ɘɖi usɘɾa ɾaːnɛ ɟɘɾuɽ-a,Urgent treatment is needed.,,0.6535,0.6535,0.5774,0.0000,0.0000,high
SYN-00162,LOC_NEG_EXIST,phãk-re bạdi banuʔ-a,There is no accuser in/at rift.,ফাটল-তে অভিযোগকারী নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-00163,DEMO_NEG_ADJ,ona dɔ ba-ŋ rotho kan-a,That is not burly.,ওটা বলিষ্ঠ নয়।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00164,SUBJ_VERB_NEG_PRESENT,am dɔ ba-m bapo̱ti dho̱n kan-a,you do not divide paternal estate.,তুমি পৈতৃক সম্পত্তি ভাগ করা না।,santali_paradigm_glossed.eaf,51,am bam ɾɔɽa am ba-m ɾɔɽ-a,You do not say so.,,0.2673,0.0000,0.0000,0.0000,0.5345,low
SYN-00165,YESNO_VERB,iɲ dɔ beke kan-a?,Do I squabble?,আমি কি ঝগড়া করা?,santali_with_ipa.eaf,112,he iɲ d̪ad̪a kan-a he iɲ d̪ad̪a kan-a he iɲ d̪ɑd̪ɑ kɑnɑ,"Yes, he is my brother.",,0.2535,0.0000,0.0000,0.0000,0.5071,low
SYN-00166,LOC_NEG_EXIST,ho̱r-re dol banuʔ-a,There is no swamp in/at path.,পথ-তে জলাভূমি নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.4063,0.4063,0.2887,0.0000,0.0000,medium
SYN-00167,IMPERATIVE,hebajo̱t me,Please to defend.,রক্ষা করা / প্রতিরক্ষা করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.1964,0.0000,0.0000,0.2182,0.0000,low
SYN-00168,YESNO_VERB,abo dɔ dagar dugur kan-a?,Do we flicker?,আমরা কি মিটমিট করা?,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.1701,0.0000,0.0000,0.1890,0.0000,low
SYN-00169,SUBJ_VERB_NEG_PRESENT,abo dɔ ba-bon ke̱cme̱cao kan-a,we do not to curvet.,আমরা লাফ দিয়ে খেলা না।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00170,SUBJ_ADJ,am dɔ ghorao kan-a-m,you are incubated (egg).,তুমি ডিমে তা দেওয়া।,santali_new_glossed_1.eaf,20,amd̪ɔ cɛt̪ʔ nɔnɖɛniʲcʔ kanam am-d̪ɔ cɛt̪ʔ nɔnɖɛn-iʲcʔ kan-a-m,Are you the person from here?,,0.2462,0.0000,0.0000,0.0000,0.4924,low
SYN-00171,YESNO_VERB,iɲ dɔ do̱lbado̱l kan-a?,Do I barter?,আমি কি বিনিময়?,santali_with_ipa.eaf,112,he iɲ d̪ad̪a kan-a he iɲ d̪ad̪a kan-a he iɲ d̪ɑd̪ɑ kɑnɑ,"Yes, he is my brother.",,0.2535,0.0000,0.0000,0.0000,0.5071,low
SYN-00172,PLACE_VERB,uni dɔ dãṛgu-re nisṛạu kan-a,he/she does banter in/at precipice.,সে খাড়া গিরিখাদ-তে ঠাট্টা।,santali_with_ipa.eaf,39,uni oɽae ba-e sen-kan-a-e uni oɽae ba-e sen-kan-a-e uni oɽɑe bɑe senkɑnɑe,He didn't go home.,,0.1793,0.0000,0.0000,0.0000,0.3586,low
SYN-00173,SUBJ_VERB_FUTURE,am dɔ bhaṅga-a,you will tamper with.,তুমি নষ্ট করা করবে।,santali_paradigm_glossed.eaf,51,am bam ɾɔɽa am ba-m ɾɔɽ-a,You do not say so.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00174,SUBJ_VERB_PAST,am dɔ be̱re̱l-len-a,you did dwell.,তুমি বাস করা করেছিল।,santali_glossed_dialogues.eaf,3,am sɔhɔɽt̪ɛ cala͡o̯ ta͡i̯nɔm hɔ͡i̯d̪aʔ ho͡i̯lena am sɔhɔɽ-t̪ɛ cala-o ta͡i̯nɔm hɔ͡i̯d̪aʔ ho͡i̯-len-a,The storm hit after you went to town.,,0.1861,0.0000,0.0000,0.0000,0.3721,low
SYN-00175,SUBJ_VERB_PRESENT,am dɔ ḍakaṛ ḍukuṛ kan-a-m,you do jolt.,তুমি ঝাঁকি দেওয়া।,santali_new_glossed_1.eaf,20,amd̪ɔ cɛt̪ʔ nɔnɖɛniʲcʔ kanam am-d̪ɔ cɛt̪ʔ nɔnɖɛn-iʲcʔ kan-a-m,Are you the person from here?,,0.2279,0.0000,0.0000,0.0000,0.4558,low
SYN-00176,OBJECT_VERB_NEG,uni dɔ nạkic̕-to ba-e luhu cuhu-a,he/she does not to flatter with comb.,সে চিরুনি চাটুকারিতা করা না।,santali_glossed_1.eaf,5,ɲɛlɛɾasa ɲu ɲut̪ɛ uni.jaʔ laʲc̚ʔ d̪ɔ pʰulɘ͡u̯ɛnt̪a.ja ɛnɾɛhɔ̃ ɲɛlɛɾasa ɲuɲu d̪ɔ ba͡i̯ bɘgi.jad̪a. ɲɛlɛɾasa ɲu-ɲu-t̪ɛ uni-aʔ lac̚ʔ d̪ɔ pʰulɘ͡u̯-en-t̪a-a aɾ-ɛn-ɾɛ-hɔ̃ ɲɛlɛɾasa ɲu-ɲu d̪ɔ ba͡i̯ bɘgi-akad-a. ɲɛlɛɾasa | ɲu-ɲu-t̪ɛ | uni-aʔ | lac̚ʔ | d̪ɔ | pʰulɘ͡u̯-en-t̪a-a | ɛnɾɛhɔ̃ | ɲɛlɛɾasa | ɲu-ɲu | d̪ɔ | ba͡i̯ | bɘgi-akad-a,"His stomach swelled as he kept devouring the honey, but still he did not stop eating.","[S1.5] মধু খেতে খেতে তার পেট ফুলে গেল, তবুও সে খাওয়া থামালো না।",0.2233,0.0000,0.0000,0.2481,0.0000,low
SYN-00177,LOC_NEG_EXIST,ḍhip-re thobla banuʔ-a,There is no cluster in/at island.,দ্বীপ-তে থোকা নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-00178,LOC_EXIST,dhạlu-re cạtrạṛia minaʔ,There is boor in/at slope.,ঢালু-তে অভদ্র লোক আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.1800,0.0000,0.0000,0.2000,0.0000,low
SYN-00179,OBJECT_VERB_NEG,iɲ dɔ kukri-to bɔ-iɲ caṅ cuṅ-a,I do not exhaust with pig.,আমি শুয়োর নিঃশেষ করা না।,santali_glossed_1.eaf,10,mit̪̚ʔʈɛn t̪ɘɾup̚ʔ aɾ mit̪̚ʔʈɛn suk̚ɾi mit̪̚ʔʈɛn kuɲɾɛː d̪aʔ ɲukin cala͡o̯lɛna. mit̪ʔ-ʈɛn t̪ɘɾup̚ʔ aɾ mit̪ʔ-ʈɛn suk̚ɾi mit̪ʔ-ʈɛn kuɲ-ɾɛ d̪aʔ ɲu-kin calaʔ-lɛn-a. mit̪ʔ-ʈɛn | t̪ɘɾup̚ʔ | aɾ | mit̪ʔ-ʈɛn | suk̚ɾi | mit̪ʔ-ʈɛn | kuɲ-ɾɛ | d̪aʔ | ɲu-kin | calaʔ-lɛn-a,A tiger and a pig went to a well to drink water.,[S2.1] এক বাঘ ও এক শুকর একটা কুয়ার পানি পান করতে গিয়েছিল।,0.4497,0.4497,0.2887,0.0000,0.0000,medium
SYN-00180,OBJECT_VERB_NEG,abo dɔ gạlti-to ba-bon cugli capạṭi-a,we do not traduce with slip / fault.,আমরা ভুল / ত্রুটি নিন্দা করা না।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.1849,0.0000,0.0000,0.0000,0.3698,low
SYN-00181,SUBJ_ADJ,iɲ dɔ mạhit kan-a,I am handsome.,আমি সুন্দর।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4743,high
SYN-00182,PLACE_VERB,am dɔ araraok̕-re bhidi kan-a,you do reconnoitre in/at mellowing/Ripening of fruit.,"তুমি ফল পাকা, পক্বতা-তে অনুসন্ধান চালানো।",santali_with_ipa.eaf,134,niɟo ɟdɔ ba-ŋ herem niɟo ɟ-dɔ ba-ŋ herem niɟo ɟd̪ɔ bɑŋ herem,This fruit is not sweet.,,0.6579,0.6579,0.3536,0.0000,0.0000,high
SYN-00183,DEMO_NOM,nɔa dɔ bakea kan-a,This is trumpet.,"এটা তুরহী, ভেরী।",santali_glossed_1.eaf,80,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis. hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis. hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis","Pradeep: Yes, it's a great/good idea.","[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",0.1837,0.0000,0.0000,0.2041,0.0000,low
SYN-00184,SUBJ_VERB_NEG_PRESENT,uni dɔ ba-e ke̱j kan-a,he/she does not to taunt.,সে বিদ্রূপ করা না।,santali_with_ipa.eaf,39,uni oɽae ba-e sen-kan-a-e uni oɽae ba-e sen-kan-a-e uni oɽɑe bɑe senkɑnɑe,He didn't go home.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00185,LOC_NEG_EXIST,khãedak̕ khredak̕-re lapak̕ banuʔ-a,There is no flop in/at succession of pits & ravines.,গর্ত ও খাদের সারি-তে ধপ করে পড়া নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2236,0.0000,0.0000,high
SYN-00186,POSS_EXIST,iɲ-aʔ mit't'e ro̱ho̱m minaʔ,I have one restraint.,আমি একটি সংযম আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.2012,0.0000,0.0000,0.2236,0.0000,low
SYN-00187,YESNO_ADJ,ona dɔ haḍrap̕ kan-a?,Is that forceful?,ওটা কি জোরালো?,santali_with_ipa.eaf,114,okoi oɾae kan-a okoi oɾae kan-a okoi oɾɑe kɑnɑ,Whose house is this?,,0.1826,0.0000,0.0000,0.0000,0.3651,low
SYN-00188,IMPERATIVE,kalka me,Please to disdain.,অবজ্ঞা করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00189,PLACE_VERB,uni dɔ ran oṛak̕-re chakacun kan-a,he/she does shatter to pieces in/at dispensary.,সে চিকিৎসালয়-তে চূর্ণবিচূর্ণ করা।,santali_glossed_new_3(1).eaf,33,uni d̪ɔ ɔna kanɖa bʰit̪ɾiɾɛ d̪ʰiɾiɾe.jaʔ kuʈ̚ɾɘ giɖii̯ laga͡o̯ɛna uni d̪ɔ ɔna kanɖa bʰit̪ɾi-ɾɛ d̪ʰiɾi-ɾeaʔ kuʈɾɘ giɖi-i̯ lagaɔ̯-en-a,It started throwing pieces of stone into that pitcher.,,0.4339,0.4339,0.2357,0.0000,0.0000,medium
SYN-00190,DEMO_NEG_ADJ,ona dɔ ba-ŋ dhimạ kan-a,That is not mild.,ওটা নরম নয়।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00191,SUBJ_NEG_ADJ,uni dɔ ba-e lubur kan-a,he/she is not boggy.,সে কাদাযুক্ত নয়।,santali_with_ipa.eaf,39,uni oɽae ba-e sen-kan-a-e uni oɽae ba-e sen-kan-a-e uni oɽɑe bɑe senkɑnɑe,He didn't go home.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00192,SUBJ_NEG_ADJ,abo dɔ ba-bon enka kan-a,we are not trifling.,আমরা তুচ্ছ নয়।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00193,POSS_EXIST,uni-aʔ mit't'e ho̱ṛ okot̕ minaʔ,he/she have one adam’s apple.,সে একটি গলার কুঁজ / আদমের আপেল আছে।,santali_glossed_1.eaf,29,hant̪ɛnat̪ɛ kɔ.jɔʔbaɽa kat̪ɛ unid̪ɔ ɾacaɾɛ mit̪̚ʔʈɛn hasaɾe.jaʔ kanɖa͡i̯ ɲɛlɲamked̪a. hant̪ɛ-nat̪ɛ kɔ.j-ɔʔ-baɽa-kat̪ɛ uni d̪ɔ ɾaca-ɾɛ mit̪ʔ-ʈɛn hasa-ɾe-aʔ kanɖa-i̯ ɲɛl-ɲam-ked-a. hant̪ɛ-nat̪ɛ | kɔ.j-ɔʔ-baɽa-kat̪ɛ | uni | d̪ɔ | ɾaca-ɾɛ | mit̪ʔ-ʈɛn | hasa-ɾe-aʔ | kanɖa-i̯ | ɲɛl-ɲam-ked-a,"Meanwhile, looking here and there, it saw an earthen pitcher in the yard.",[S4.2] এদিকে ওইদিকে তাকিয়ে সে উঠানে একটি মাটির কলসি দেখতে পেল।,0.1964,0.0000,0.0000,0.2182,0.0000,low
SYN-00194,DEMO_NOM,nɔa dɔ udrạṅ mala kan-a,This is praying-beads.,এটা জপমালা।,santali_glossed_new_3.eaf,76,iɲlɘgit̪ʔ bint̪ii̯mɛ iɲ-lɘgit̪ʔ bint̪i-i̯-mɛ,Pray for me.,,0.8415,0.8415,0.5000,0.0000,0.0000,high
SYN-00195,DEMO_NEG_NOM,nɔa dɔ bõ̠s dɔ ba-ŋ kan-a,This is not family.,এটা পরিবার নয়।,santali_new_glossed.eaf,33,am-aʔ gʰaɾɔ̃ɟ-ɾɛ okɔ-i͡-ko mena-ʔ-ko-a am-aʔ gʰaɾɔ̃ɟ-ɾɛ okɔ-i͡-ko mena-ʔ-ko-a,Who is in your family?,,0.6442,0.6442,0.5774,0.0000,0.0000,high
SYN-00196,YESNO_ADJ,ona dɔ bho̱ko̱r kan-a?,Is that bubbling?,ওটা কি বুদবুদ ওঠা?,santali_with_ipa.eaf,114,okoi oɾae kan-a okoi oɾae kan-a okoi oɾɑe kɑnɑ,Whose house is this?,,0.1826,0.0000,0.0000,0.0000,0.3651,low
SYN-00197,SUBJ_NEG_ADJ,am dɔ ba-m caego kan-a,you are not flippant.,তুমি হালকা চালের নয়।,santali_paradigm_glossed.eaf,51,am bam ɾɔɽa am ba-m ɾɔɽ-a,You do not say so.,,0.2857,0.0000,0.0000,0.0000,0.5714,low
SYN-00198,IMPERATIVE,lasok̕ me,Please to take mouthfuls.,গ্রাস করা।,santali_glossed_new_2.eaf,48,nɔnɖɛ kʰɔn hat̪aomɛ nɔnɖɛ kʰɔn hat̪a-o-mɛ,Take it from here.,,0.6964,0.6964,0.5000,0.0000,0.0000,high
SYN-00199,YESNO_ADJ,nɔa dɔ galgul kan-a?,Is this speaking?,এটা কি বলা?,bangla_sentences_glossed.eaf,13,iɲd̪ɔ baŋlat̪ɛ kat̪ʰaɲ ɾɔːɽa aɾ iŋɾeɟit̪ɛhɔ̃ katʰaɲ ɾɔɽ d̪aɽeo̯͡aʔa iɲ-d̪ɔ baŋla-t̪ɛ kat̪ʰa-iɲ ɾɔːɽ-a aɾ iŋɾeɟi-t̪ɛ-hɔ̃ katʰa-iɲ ɾɔɽ d̪aɽe-o̯͡a-ʔ-a,I speak Bengali and can also speak English.,,0.6961,0.6961,0.4472,0.0000,0.0000,high
SYN-00200,DEMO_NEG_NOM,ona dɔ ghera dɔ ba-ŋ kan-a,That is not tambourine (a kind of).,ওটা ঢপলি / একধরনের তবলা নয়।,santali_glossed_new_2.eaf,140,cɛt̪ʔlɛka cɛt̪ʔ-lɛka,How/What kind.,,0.6989,0.6989,0.4082,0.0000,0.0000,high
SYN-00201,NUM_NOUN_EXIST,sae beṛ minaʔ,There are/is hundred span.,একশ বিঘত আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.2324,0.0000,0.0000,0.2582,0.0000,low
SYN-00202,DEMO_NEG_ADJ,ona dɔ ba-ŋ ḍhạṭhi kan-a,That is not inexorable.,ওটা অনমনীয় নয়।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00203,POSS_NOM,ona dɔ uni-aʔ peṛa kan-a,That is he/she's kinsman.,ওটা সে-এর আত্মীয়।,santali_glossed_new.eaf,15,uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a,Doctor: Does he have a fever?,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00204,ADJ_NOUN,nɔa dɔ usạta bakea kan-a,This is a faded trumpet.,"এটা ম্লান তুরহী, ভেরী।",santali_with_ipa.eaf,114,okoi oɾae kan-a okoi oɾae kan-a okoi oɾɑe kɑnɑ,Whose house is this?,,0.1667,0.0000,0.0000,0.0000,0.3333,low
SYN-00205,IMPERATIVE,garmao me,Please to exert oneself.,পরিশ্রম করা / চেষ্টা করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.1964,0.0000,0.0000,0.2182,0.0000,low
SYN-00206,SUBJ_VERB_PAST,uni dɔ dandha-len-a,he/she did labour.,সে পরিশ্রম করা করেছিল।,santali_with_ipa.eaf,38,uni oɽae sen-len-a uni oɽae sen-len-a uni oɽɑe senlenɑ,He went home.,,0.2535,0.0000,0.0000,0.0000,0.5071,low
SYN-00207,SUBJ_VERB_NEG_PRESENT,uni dɔ ba-e ḍuyuṅ kan-a,he/she does not follow.,সে অনুসরণ করা না।,matthew_santali_glossed_ipa.eaf,35,d̪elɑ pɑɲd͡ʒɑɲme kʰɑŋɡe beret̪kɑt̪eye pɑɲd͡ʒɑkeed̪ɑ d̪elɑ pɑɲd͡ʒɑn-me kʰɑŋɡe beret̪-kɑt̪e-ye pɑɲd͡ʒɑ-ke-d̪ɑ,Follow me and immediately he got up and followed him.,,0.7022,0.7022,0.4082,0.0000,0.0000,high
