generated_id,template_id,generated_santali,generated_english,generated_bangla,best_eaf_file,best_eaf_utterance_id,best_eaf_santali,best_eaf_english,best_eaf_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,confidence
SYN-07446,POSS_NOM,ona dɔ iɲ-aʔ porodhol kan-a,That is I's manes of father.,ওটা আমি-এর পিতৃপুরুষের স্মৃতি।,lexicon.eaf,222,baba baba,father,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07454,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ ajak̕ bujạk̕ kan-a,I am not irregular.,আমি অনিয়মিত নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4009,high
SYN-07456,YESNO_ADJ,ona dɔ co̱ṭ kan-a?,Is that high?,ওটা কি উঁচু?,santali_glossed_3.eaf,40,cɔʈ̚ cɔʈ̚,High,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-07459,LOC_EXIST,samaṅ-re cãecor minaʔ,There is a tribe of thieving gypsies in/at front.,সামনে-তে একটি চোর জাতি আছে।,santali_imperatives_glossed.eaf,67,samaŋ-ɾɛ samaŋ-ɾɛ,In Front,,1.0000,1.0000,0.5000,0.0000,0.0000,high
SYN-07461,ADV_VERB,uni dɔ ado̱ phond kan-a,he/she does to impute falsely then.,সে তারপর মিথ্যা অভিযোগ করা।,santali_imperatives_glossed.eaf,41,unɟɔkʰɛʲc̚ʔ un-ɟɔkʰɛ-ʲc̚ʔ,Then,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-07467,YESNO_VERB,uni dɔ ḍola kan-a?,Does he/she lose freshness?,সে কি সতেজতা হারানো?,lexicon.eaf,16,at̪̚ʔ at̪̚ʔ,to lose,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07468,OBJECT_VERB_NEG,abo dɔ cuṇḍạ-to ba-bon barat-a,we do not pelt (rain) with youngest of family.,আমরা পরিবারের কনিষ্ঠ সদস্য ঝমঝম করে বৃষ্টি পড়া না।,santali_paradigm_glossed.eaf,8,d̪ad̪aʔkana͡i̯ d̪ad̪aʔ-kana-i̯,It's raining.,,0.7386,0.7386,0.5000,0.0000,0.0000,high
SYN-07475,DEMO_NOM,nɔa dɔ jagesar kan-a,This is area.,এটা এলাকা।,santali_glossed_new_2.eaf,94,alɛ d̪ɔ apɛ ʈɔʈʰa balɛ cala.a alɛ d̪ɔ apɛ ʈɔ-ʈʰa ba-lɛ cala-a,We will not go to your area.,,0.7254,0.7254,0.5774,0.0000,0.0000,high
SYN-07479,LOC_EXIST,ho̱yo̱ṅ-re kạṭup̕ minaʔ,There is finger in/at draught (air current).,বাতাসের টান / স্রোত-তে আঙুল আছে।,lexicon(1).eaf,88,t̪i kɘʈup̚ʔ t̪i kɘʈup̚ʔ,finger,,0.6890,0.6890,0.5000,0.0000,0.0000,high
SYN-07480,DEMO_NEG_ADJ,ona dɔ ba-ŋ alap̕ kan-a,That is not worn out.,"ওটা জীর্ণ, ব্যবহারে ক্ষয়প্রাপ্ত নয়।",lexicon.eaf,14,ʈɛo̯͡aŋ hat̪a͡o̯ ʈɛo̯͡aŋ hat̪a͡o̯,to find out,,0.6702,0.6702,0.5000,0.0000,0.0000,high
SYN-07481,SUBJ_VERB_FUTURE,iɲ dɔ o̱lo̱m jho̱lo̱m-a,I will acting the gentleman.,আমি ভদ্রলোক সাজা করবে।,santali_new_glossed.eaf,102,no̯a d̪ɔ ɘɖi-t̪ɛt̪ bɘɽic͡ʔ kɘmi kana no̯a d̪ɔ ɘɖi-t̪ɛt̪ bɘɽic͡ʔ kɘmi kana,It is a heinous act.,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-07486,SUBJ_VERB_FUTURE,iɲ dɔ dhar-a,I will buy on credit.,আমি ধারে কেনা করবে।,lexicon.eaf,12,kiɾiɲ kiɾiɲ,to buy,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07490,PLACE_VERB,am dɔ lahra-re biriń kan-a,you do ooze out in/at flying clouds.,তুমি উড়ন্ত মেঘ-তে চুঁইয়ে পড়া।,lexicon.eaf,152,ɾɔ̃ ɾɔ̃,fly,,0.7712,0.7712,0.5000,0.0000,0.0000,high
SYN-07493,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ do̱gdo̱g kan-a,I am not languid.,আমি অবসন্ন নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4330,high
SYN-07495,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ ạuṛạha kan-a,I am not uncultured.,আমি অসংস্কৃত নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4330,high
SYN-07498,NUM_NOUN_EXIST,ge̱lbarea hub minaʔ,There are/is twelve enjoyment.,বারো উপভোগ / আনন্দ আছে।,bangla_sentences_glossed.eaf,42,gɛlbaɾ cand̪oɾɛ mit̪̚ʔ sɛɾma ho.jo.a gɛl-baɾ cand̪o-ɾɛ mit̪̚ʔ sɛɾma ho.jo-a,Twelve months make one year.,,0.5981,0.5981,0.3536,0.0000,0.0000,high
SYN-07508,SUBJ_VERB_NEG_FUTURE,uni dɔ ba-e bakhnao-a,"he/she will not babble, to talk incoherently.",সে বকবক করা করবে না।,lexicon.eaf,23,kat̪ʰa ɾɔɽ kat̪ʰa ɾɔɽ,to talk,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-07511,PLACE_VERB,am dɔ lahra-re khatna kan-a,you do to circumcise in/at flying clouds.,তুমি উড়ন্ত মেঘ-তে খৎনা করা।,lexicon.eaf,152,ɾɔ̃ ɾɔ̃,fly,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-07516,OBJECT_VERB_NEG,iɲ dɔ hạti sạr-to bɔ-iɲ do̱n-a,I do not leap with pad for elephant's back.,আমি হাতির পিঠের গদি লাফ দেওয়া না।,lexicon.eaf,111,d̪i.ja d̪i.ja,back,,0.7148,0.7148,0.5000,0.0000,0.0000,high
SYN-07519,SUBJ_VERB_PAST,iɲ dɔ bhit-len-a,I did build (a wall).,আমি দেওয়াল তৈরি করা করেছিল।,santali_glossed_3.eaf,83,bʰit̪ bʰit̪,The Wall,,0.7248,0.7248,0.7071,0.0000,0.0000,high
SYN-07523,SUBJ_NEG_ADJ,am dɔ ba-m ucit kan-a,you are not right.,তুমি সঠিক নয়।,santali_glossed_new_3.eaf,96,am ʈʰikɛm mɛːnakad̪a am ʈʰik-ɛ-m mɛn-akad-a,You are right.,,1.0000,1.0000,1.0000,0.0000,0.3780,high
SYN-07525,ADJ_NOUN,nɔa dɔ ghuri bhui cạl kan-a,This is a returning earth tremor.,এটা ফিরতি ভূমিকম্প।,lexicon.eaf,35,ɾu̯͡ɘɽ ɾu̯͡ɘɽ,to return,,0.7367,0.7367,0.5774,0.0000,0.0000,high
SYN-07530,SUBJ_VERB_NEG_FUTURE,iɲ dɔ bɔ-iɲ juạb-a,I will not answer.,আমি উত্তর করবে না।,santali_glossed_3.eaf,15,ɾɔɽɾu̯͡ɘɽ ɾɔɽɾu̯͡ɘɽ,Answer,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-07537,ADV_VERB,uni dɔ mela ḍhaka kan-a,he/she does thrust without particularising.,সে বিশেষ না করে গুঁতানো।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.5861,0.5861,0.2887,0.0000,0.0000,high
SYN-07542,NUM_NOUN_EXIST,eae mạjur minaʔ,There are/is seven daily labourer.,সাত দিনমজুর আছে।,santali_new_glossed.eaf,111,ɛ-ja-i͡ ɛ-ja-i͡,Seven,,0.7392,0.7392,0.5774,0.0000,0.0000,high
SYN-07546,LOC_EXIST,jo̱k-re cae co̱lo̱n minaʔ,There is character in/at direction.,দিক-তে চরিত্র আছে।,santali_new_glossed.eaf,16,iɲ d̪ɔ ɔka-sɛc͡ʔ-iɲ cala-a iɲ d̪ɔ ɔka-sɛc͡ʔ-iɲ cala-a,Which direction do I go?,,0.6676,0.6676,0.4082,0.0000,0.0000,high
SYN-07547,OBJECT_VERB,iɲ dɔ khaṇḍ-i belivepạtiạr-a,"I do credit, give credit with volume.",আমি খণ্ড ধারে দেওয়া।,lexicon.eaf,8,ɛmɔʔ ɛmɔʔ,to give,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-07552,YESNO_VERB,iɲ dɔ gal kan-a?,Do I speak?,আমি কি কথা বলা?,bangla_sentences_glossed.eaf,13,iɲd̪ɔ baŋlat̪ɛ kat̪ʰaɲ ɾɔːɽa aɾ iŋɾeɟit̪ɛhɔ̃ katʰaɲ ɾɔɽ d̪aɽeo̯͡aʔa iɲ-d̪ɔ baŋla-t̪ɛ kat̪ʰa-iɲ ɾɔːɽ-a aɾ iŋɾeɟi-t̪ɛ-hɔ̃ katʰa-iɲ ɾɔɽ d̪aɽe-o̯͡a-ʔ-a,I speak Bengali and can also speak English.,,0.7022,0.7022,0.4472,0.0000,0.0000,high
SYN-07555,ADV_VERB,abo dɔ o̱lo̱ṅ pho̱lo̱ṅ gokhna kan-a,we do to give a by-name idly.,আমরা অলসভাবে ডাকনাম দেওয়া।,lexicon.eaf,8,ɛmɔʔ ɛmɔʔ,to give,,0.6749,0.6749,0.5774,0.0000,0.0000,high
SYN-07556,SUBJ_VERB_NEG_PRESENT,uni dɔ ba-e bhulạu kan-a,"he/she does not cozen, deceive.",সে প্রতারণা করা না।,santali_matthew_glossed (1).eaf,2,d̪ikim naː hɔɽ ba-ku bulauk-a d̪ik-im naː hɔɽ ba-ku bulau-k-a,Take heed that no one deceives you.,,0.5900,0.5900,0.3536,0.0000,0.0000,high
SYN-07557,IMPERATIVE,ale̱c̕ me,Please scold.,বকাঝকা করা।,lexicon.eaf,51,ɾuhet̪̚ʔ ɾuhet̪̚ʔ,to scold,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-07558,LOC_NEG_EXIST,do̱ngaḍa-re ạtit banuʔ-a,There is no ascetic in/at pit.,গর্ত-তে সন্ন্যাসী নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-07561,ADV_VERB,iɲ dɔ thare mare kạhur mạhur kan-a,I do to be incensed without orders.,আমি আদেশ ছাড়া ক্রুদ্ধ হওয়া।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.5861,0.5861,0.2887,0.0000,0.0000,high
SYN-07562,OBJECT_VERB,iɲ dɔ ghạṛi-i ikoṭ-a,I do to sum up with watch (pocket watch).,আমি পকেট ঘড়ি যোগফল করা / সারাংশ করা।,santali_see_paradigm.eaf,32,iɲiɲ ɲɛlɛt̪̚ʔkan t̪ahɛ̃na iɲ-iɲ ɲɛl-ɛ-t̪̚ʼkan t̪ahɛ̃-na,I was watching.,,0.7482,0.7482,0.5000,0.0000,0.0000,high
SYN-07564,SUBJ_VERB_NEG_FUTURE,uni dɔ ba-e dhạṛuk̕-a,he/she will not walk with a crutch.,সে খোঁড়িয়ে চলা করবে না।,lexicon.eaf,13,d̪aɽan d̪aɽan,to walk/roam,,0.6832,0.6832,0.5000,0.0000,0.0000,high
SYN-07566,DEMO_NEG_ADJ,ona dɔ ba-ŋ sidbid kan-a,That is not finished.,ওটা সমাপ্ত নয়।,santali_new_glossed_1.eaf,46,gaɟɔɾ d̪ɔ caba͡i̯na gaɟɔɾ d̪ɔ caba-i̯n-a,Carrots are finished.,,0.6828,0.6828,0.7071,0.0000,0.0000,high
SYN-07575,DEMO_NOM,ona dɔ baṛe kan-a,That is banyan tree.,ওটা বট গাছ।,lexicon.eaf,173,d̪aɾe d̪aɾe,tree,,0.6718,0.5913,0.7071,0.0000,0.0000,high
SYN-07579,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ jhado̱r pado̱r kan-a,I am not untrimmed.,আমি অছাঁটা / অগোছালো নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4009,high
SYN-07581,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ ạkulan kan-a,I am not inadequate.,"আমি অপ্রতুল, যথেষ্ট নয় নয়।",santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4330,high
SYN-07583,DEMO_ADJ,ona dɔ cạhiye kan-a,"That is right, correct.",ওটা সঠিক।,santali_glossed_new_3.eaf,96,am ʈʰikɛm mɛːnakad̪a am ʈʰik-ɛ-m mɛn-akad-a,You are right.,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07589,SUBJ_VERB_NEG_FUTURE,iɲ dɔ bɔ-iɲ bedan-a,I will not travail in birth.,আমি প্রসব যন্ত্রণা করবে না।,santali_glossed_3.eaf,18,ɟanam ɟanam,Birth,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07590,NUM_NOUN_EXIST,mo̱ne̱ chand minaʔ,There are/is five pattern.,পাঁচ নকশা আছে।,santali_new_glossed.eaf,109,mɔ̃ɽɛ mɔ̃ɽɛ,Five,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07593,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ ẽṛga kan-a,I am not contrary.,আমি বিপরীত নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4330,high
SYN-07596,PLACE_VERB,iɲ dɔ nagar-re dạbṛi kan-a,I do threaten in/at city.,আমি শহর-তে হুমকি দেওয়া।,santali_glossed_3.eaf,53,nina d̪ɔ gɔgɔ baba sã͡o̯ sɔhɔɾɾɛ͡i̯ t̪ahɛ̃na nina d̪ɔ gɔgɔ baba sã͡o̯ sɔhɔɾ-ɾɛ-͡i̯ t̪ahɛ̃-na,Nina lives in the city with her parents.,,0.5785,0.5785,0.3536,0.0000,0.0000,high
SYN-07598,LOC_NEG_EXIST,bot-re anaphana banuʔ-a,"There is no pice, a in/at mire.",কাদা-তে পয়সা নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-07603,NUM_NOUN_EXIST,mo̱ne̱ bãoṛã minaʔ,There are/is five dwarf.,পাঁচ বামন আছে।,santali_new_glossed.eaf,109,mɔ̃ɽɛ mɔ̃ɽɛ,Five,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07605,NUM_NOUN_EXIST,lakelak ḍạḍu minaʔ,There are/is hundreds of thousands oar.,লক্ষ লক্ষ দাঁড় আছে।,santali_pasted_text.eaf,4,mɛnkejam d̪ʰɘɾt̪iɾɛ ejai haɟaɾgan pɘɾsi mena.a mɛnke-jam d̪ʰɘɾt̪i-ɾɛ e.jai haɟaɾ-gan pɘɾsi mena-a,There are about 7 thousand languages in the world.,,0.6344,0.6344,0.2887,0.0000,0.0000,high
SYN-07606,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ khạṭwạia kan-a,I am not working.,আমি কাজকর্ম নয়।,santali_with_ipa.eaf,9,uni d̪ɔ bɑ-e kami kɑn-ɑ uni d̪ɔ bɑ-e kami kɑn-ɑ uni d̪ɔ bɑe kɑmi kɑnɑ,He does not work.,,0.7054,0.7054,0.7071,0.0000,0.0000,high
SYN-07608,SUBJ_ADJ,iɲ dɔ akbakao kan-a,I am troubled.,"আমি উদ্বিগ্ন, অস্থির।",santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4743,high
SYN-07609,PROHIBITIVE,alɔ-m ke̱cmecao-a,Do not to prance (as a horse).,লাফালাফি করা না।,lexicon.eaf,148,sad̪ɔm sad̪ɔm,horse,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07613,LOC_EXIST,ạndhi dak̕-re sakarkenda minaʔ,There is sweet potato in/at storm of wind & rain.,"ঝড়বৃষ্টি, ঝঞ্ঝা-তে মিষ্টি আলু আছে।",lexicon.eaf,79,sɛkɛɾ kɛnd̪a sɛkɛɾ kɛnd̪a,sweet potato,,0.6357,0.6357,0.6325,0.0000,0.0000,high
SYN-07617,OBJECT_VERB,am dɔ duạrsini-i pap-a,you do to know carnally with malignant spirit.,তুমি অশুভ আত্মা যৌনসম্পর্ক স্থাপন।,santali_with_ipa.eaf,5,im dɔ bɑɟɑiɡi ɑmɑi bɑɟɑʲɡiɑ imhi bɑɟɑʲ kɑn-ɑ im dɔ bɑɟɑi-ɡi ɑm-ɑi bɑɟɑʲ-ɡi-ɑ im-hi bɑɟɑʲ kɑn-ɑ im d̪ɔ bɑɟɑiɡi ɑmɑi bɑɟɑiɡiɑ imhi bɑɟɑi kɑnɑ,"I know this, do you know this?",,0.6170,0.6170,0.5000,0.0000,0.0000,high
SYN-07630,SUBJ_VERB_PRESENT,am dɔ ajare kan-a-m,you do visit.,তুমি দেখা করা।,santali_glossed_dialogues.eaf,57,pɛɽa ɔɽaʔkoɾɛɲ d̪aɽankan t̪ahɛ̃na pɛɽa ɔɽaʔ-ko-ɾɛ-ɲ d̪aɽan-kan t̪ahɛ̃-n-a,I used to visit my relatives' houses.,,0.5850,0.5850,0.5000,0.0000,0.0000,high
SYN-07632,POSS_NOM,nɔa dɔ am-aʔ sanamak̕ko kan-a,This is you's all things.,এটা তুমি-এর সবকিছু।,santali_with_ipa.eaf,13,noɑ d̪ɔ iɲɑkʔ ɟinis dɔ bɑ-ŋ kɑn-ɑ noɑ d̪ɔ iɲ-ɑkʔ ɟinis dɔ bɑ-ŋ kɑn-ɑ noɑ d̪ɔ iɲɑkʔ ɟinis d̪ɔ bɑŋ kɑnɑ,This is not my thing.,,0.7626,0.7626,0.7071,0.0000,0.0000,high
SYN-07638,POSS_NOM,ona dɔ am-aʔ hak kan-a,That is you's equity / right.,ওটা তুমি-এর ন্যায় / অধিকার।,santali_glossed_new_3.eaf,96,am ʈʰikɛm mɛːnakad̪a am ʈʰik-ɛ-m mɛn-akad-a,You are right.,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07644,OBJECT_VERB,uni dɔ phukni-i sursunduc̕-a,he/she does to cow with blowpipe.,সে ফুঁকনি ভয় দেখানো।,santali_with_ipa.eaf,3,iɲ t̪ʰen gae minaʔ-a iɲ t̪ʰen gae minaʔ-a iɲ t̪ʰen ɡae minaʔa,I have a cow.,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07647,YESNO_VERB,iɲ dɔ japak̕ kan-a?,Do I to shut a door?,আমি কি দরজা বন্ধ করা?,santali_glossed_3.eaf,81,d̪u̯͡ɘɾ d̪u̯͡ɘɾ,The Door,,0.6718,0.6582,0.7071,0.0000,0.0000,high
SYN-07652,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ bhãora kan-a,I am not male.,আমি পুরুষ নয়।,lexicon.eaf,249,gat̪e kɔɽa gat̪e kɔɽa,friend (male),,0.6543,0.6543,0.5000,0.0000,0.0000,high
SYN-07659,SUBJ_VERB_PAST,uni dɔ jo̱ro̱-len-a,he/she did to trickle down.,সে ঝরে পড়া করেছিল।,santali_imperatives_glossed.eaf,11,ɟɔɟɔm d̪uɽup̚ʔ-pɛ ɟɔɟɔm d̪uɽup̚ʔ-pɛ,Sit down to eat.,,0.6136,0.6136,0.4082,0.0000,0.0000,high
SYN-07664,LOC_EXIST,dar-re palha minaʔ,There is leaf in/at fissure.,ফাটল-তে পাতা আছে।,lexicon.eaf,178,sakam sakam,leaf,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07666,ADV_VERB,abo dɔ sojha le̱ń kan-a,we do to crawl without duplicity.,আমরা সরলভাবে হামাগুড়ি দেওয়া।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.5861,0.5861,0.2887,0.0000,0.0000,high
SYN-07667,POSS_NOM,nɔa dɔ abo-aʔ lat̕ kan-a,This is we's leaf-wrapped grilled meat.,এটা আমরা-এর পাতায় মোড়া গ্রিল করা মাংস।,lexicon.eaf,178,sakam sakam,leaf,,0.5693,0.5693,0.5000,0.0000,0.0000,high
SYN-07677,SUBJ_VERB_PAST,abo dɔ dhạṛuk̕-len-a,we did walk with a crutch.,আমরা খোঁড়িয়ে চলা করেছিল।,lexicon.eaf,13,d̪aɽan d̪aɽan,to walk/roam,,0.6832,0.6832,0.5000,0.0000,0.0000,high
SYN-07682,SUBJ_VERB_NEG_FUTURE,am dɔ ba-m tạlik-a,you will not to act as guardian.,তুমি অভিভাবকত্ব করা করবে না।,santali_new_glossed.eaf,102,no̯a d̪ɔ ɘɖi-t̪ɛt̪ bɘɽic͡ʔ kɘmi kana no̯a d̪ɔ ɘɖi-t̪ɛt̪ bɘɽic͡ʔ kɘmi kana,It is a heinous act.,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-07683,YESNO_VERB,iɲ dɔ ḍohṭa kan-a?,Do I occupy two houses?,আমি কি দুটি বাড়ি দখল করা?,santali_with_ipa.eaf,72,ɲied-ʔ iɲaʔ oɽae kan-a ɲied-ʔ iɲ-aʔ oɽae kan-a ɲied̪ʔ iɲɑʔ oɽɑe kɑnɑ,This is my house.,,0.7610,0.7610,0.5774,0.0000,0.0000,high
SYN-07693,DEMO_NEG_ADJ,ona dɔ ba-ŋ gaṇḍrao kan-a,That is not eaten away.,ওটা খেয়ে ফেলা নয়।,santali_imperatives_glossed.eaf,55,ɘɖi sɘŋgiɲ ɘɖi sɘŋgiɲ,Far Away,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-07696,ADJ_NOUN,ona dɔ jiwer jewer buluṅ kan-a,That is a viscous salt.,ওটা ঘন / আঠালো লবণ।,santali_glossed_3.eaf,141,buluŋ buluŋ,Salt,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07697,SUBJ_ADJ,iɲ dɔ ko̱po̱ṭ kan-a,I am hypocritical.,আমি ভণ্ড।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4743,high
SYN-07699,LOC_NEG_EXIST,dhạrti-re ḍhạt banuʔ-a,There is no resemblance in/at universe.,বিশ্বব্রহ্মাণ্ড-তে সাদৃশ্য নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-07710,ADV_VERB,iɲ dɔ jab ikạ kan-a,I do to pardon when.,আমি যখন ক্ষমা করা।,santali_with_ipa.eaf,101,t̪in ɟukʰuem tʃal-a t̪in ɟukʰu-em tʃal-a t̪in ɟukʰuem t͡ʃɑlɑ,When will you go?,,0.7397,0.7397,0.5000,0.0000,0.0000,high
SYN-07712,SUBJ_VERB_NEG_FUTURE,iɲ dɔ bɔ-iɲ bhorao-a,I will not put in.,আমি ভরে দেওয়া করবে না।,santali_glossed_new_2.eaf,52,baksɔɾɛ d̪ɔhɔkam baksɔ-ɾɛ d̪ɔhɔ-kam,Put it in the box.,,0.6718,0.6465,0.7071,0.0000,0.0000,high
SYN-07713,DEMO_NOM,nɔa dɔ tạsur dare kan-a,This is cypress tree.,এটা সাইপ্রেস গাছ।,lexicon.eaf,173,d̪aɾe d̪aɾe,tree,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07715,NUM_NOUN_EXIST,pe̱ pea chip minaʔ,There are/is three top.,তিন চূড়া আছে।,santali_new_glossed.eaf,107,pɛ pɛ,Three,,0.6718,0.6642,0.7071,0.0000,0.0000,high
SYN-07716,PROHIBITIVE,alɔ-m ce̱ro̱be̱ro̱-a,Do not twitter (of birds).,কিচিরমিচির করা না।,lexicon.eaf,129,cɛɽɛ̃ cɛɽɛ̃,bird,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07717,ADV_VERB,iɲ dɔ go̱nto̱ go̱to̱ khạjuk kan-a,I do provided that in Indian file.,আমি একের পিছনে এক যদি / শর্তে।,santali_dialogues_glossed.eaf,8,amd̪ɔ miʔʈɛʲc̚ʔ ɟiɖi͡i̯ ho.joʔt̪ama am-d̪ɔ miʔʈ-ɛ ɟiɖi ho-joʔ-t̪am-a,You have to file a GD.,,0.7306,0.7306,0.4082,0.0000,0.0000,high
SYN-07721,PROHIBITIVE,alɔ-m jabrao-a,Do not to put on trappings.,সাজসজ্জা পরানো না।,santali_glossed_new_2.eaf,52,baksɔɾɛ d̪ɔhɔkam baksɔ-ɾɛ d̪ɔhɔ-kam,Put it in the box.,,0.6465,0.6465,0.5000,0.0000,0.0000,high
SYN-07725,ADJ_NOUN,ona dɔ beń gitil kan-a,That is a blubbering sand.,ওটা ফোঁপানি বালি।,lexicon.eaf,177,nɘɽi nɘɽi,sand,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-07727,OBJECT_VERB,abo dɔ so̱so̱ dare-i ceṭak̕-a,we do slap with marking-nut tree.,আমরা ভেলা গাছ চড় মারা।,lexicon.eaf,173,d̪aɾe d̪aɾe,tree,,1.0000,1.0000,0.5000,0.0000,0.0000,high
SYN-07734,SUBJ_VERB_PRESENT,abo dɔ ạdại kan-a-bon,we do back (give back).,আমরা ফিরিয়ে দেওয়া।,lexicon.eaf,111,d̪i.ja d̪i.ja,back,,0.9303,0.9303,0.7071,0.0000,0.0000,high
SYN-07738,DEMO_ADJ,nɔa dɔ khṅkhar kan-a,This is desolate.,এটা জনশূন্য।,matthew_santali_glossed_ipa.eaf,60,nelpe ɑpeɑkt̪ ɔrɑkʔ d̪ɔ ɑpe lɑɡit̪ʔ ud͡ʒɑrɡe bɑɡi ɔt̪ɔkʔkɑnɑ nelpe ɑpe-ɑk-t̪ ɔrɑkʔ d̪ɔ ɑpe lɑɡit̪ʔ ud͡ʒɑrɡe bɑɡi ɔt̪ɔkʔ-kɑn-ɑ,Look your house is left to you desolate.,,0.5763,0.5763,0.4472,0.0000,0.0000,high
